Company,Job_Title,Location,Salary_INR
DataLogic,Prompt Engineer,Pune,1739930
AI-Flow,Backend Engineer,Pune,1290428
CloudScale,AI Engineer,Remote,1328683
DataLogic,AI Engineer,Bangalore,2229430
TechNova,Data Scientist,Remote,800867
TechNova,AI Engineer,Delhi,653388
CloudScale,Backend Engineer,Remote,1993638
DeepSolutions,Data Scientist,Bangalore,2450575
AI-Flow,Full Stack Developer,Mumbai,828333
AI-Flow,Full Stack Developer,Delhi,1899633
TechNova,Backend Engineer,Remote,1164608
TechNova,AI Engineer,Pune,2288220
DataLogic,AI Engineer,Remote,746086
CloudScale,Prompt Engineer,Mumbai,1703131
TechNova,Prompt Engineer,Delhi,2132905
DataLogic,Data Scientist,Bangalore,1522413
TechNova,Prompt Engineer,Hyderabad,675337
DataLogic,AI Engineer,Mumbai,1763730
DataLogic,AI Engineer,Remote,1629224
TechNova,AI Engineer,Mumbai,1990964
TechNova,Data Scientist,Mumbai,1092811
TechNova,Full Stack Developer,Remote,1221890
CloudScale,Data Scientist,Mumbai,941141
CloudScale,AI Engineer,Pune,1949049
TechNova,Backend Engineer,Pune,1454209
TechNova,Backend Engineer,Hyderabad,2134615
AI-Flow,Data Scientist,Bangalore,607630
DataLogic,Backend Engineer,Pune,1546257
AI-Flow,Full Stack Developer,Delhi,764586
TechNova,Prompt Engineer,Pune,2460291
AI-Flow,AI Engineer,Delhi,1658199
AI-Flow,Prompt Engineer,Bangalore,2143219
CloudScale,AI Engineer,Pune,1060718
TechNova,Backend Engineer,Pune,1393280
DeepSolutions,Full Stack Developer,Remote,1014461
DeepSolutions,AI Engineer,Remote,1491704
DataLogic,Full Stack Developer,Delhi,1696222
AI-Flow,Prompt Engineer,Hyderabad,1163779
CloudScale,Prompt Engineer,Delhi,691664
DeepSolutions,Full Stack Developer,Hyderabad,1929885
DataLogic,Backend Engineer,Mumbai,980980
DataLogic,Prompt Engineer,Pune,704543
DeepSolutions,Full Stack Developer,Hyderabad,870509
TechNova,AI Engineer,Delhi,1916549
AI-Flow,Prompt Engineer,Mumbai,651157
DataLogic,Data Scientist,Pune,1719149
DeepSolutions,AI Engineer,Delhi,2143547
DeepSolutions,Prompt Engineer,Hyderabad,2285778
TechNova,Full Stack Developer,Remote,750005
CloudScale,AI Engineer,Bangalore,2264254
AI-Flow,Prompt Engineer,Pune,1701111
AI-Flow,Prompt Engineer,Remote,632152
AI-Flow,Backend Engineer,Pune,685959
CloudScale,Prompt Engineer,Pune,1041090
DataLogic,Data Scientist,Mumbai,2467203
CloudScale,Data Scientist,Remote,851316
DeepSolutions,Prompt Engineer,Delhi,2228456
AI-Flow,Prompt Engineer,Delhi,1860280
CloudScale,Data Scientist,Remote,1006755
DeepSolutions,Data Scientist,Mumbai,2382773
AI-Flow,Prompt Engineer,Pune,1877019
CloudScale,Backend Engineer,Mumbai,605885
TechNova,Prompt Engineer,Pune,1573475
TechNova,Prompt Engineer,Delhi,1278728
TechNova,Prompt Engineer,Delhi,2047861
AI-Flow,Backend Engineer,Mumbai,2198465
AI-Flow,AI Engineer,Mumbai,1035860
TechNova,Prompt Engineer,Mumbai,675967
AI-Flow,Backend Engineer,Hyderabad,1495216
DataLogic,Backend Engineer,Hyderabad,1603778
CloudScale,Full Stack Developer,Remote,1525701
TechNova,AI Engineer,Hyderabad,1371130
DeepSolutions,Full Stack Developer,Bangalore,1162196
AI-Flow,Prompt Engineer,Remote,2120462
AI-Flow,Backend Engineer,Pune,2403276
AI-Flow,Full Stack Developer,Pune,1734312
CloudScale,Backend Engineer,Mumbai,636258
CloudScale,Full Stack Developer,Delhi,980433
TechNova,Data Scientist,Mumbai,1298233
AI-Flow,Prompt Engineer,Bangalore,625653
DataLogic,Full Stack Developer,Hyderabad,1993136
CloudScale,Full Stack Developer,Bangalore,1192871
AI-Flow,Backend Engineer,Hyderabad,2355099
DataLogic,Backend Engineer,Remote,1293170
AI-Flow,Prompt Engineer,Hyderabad,1480593
TechNova,Prompt Engineer,Pune,2227862
AI-Flow,AI Engineer,Hyderabad,1400873
DeepSolutions,Full Stack Developer,Mumbai,1912410
TechNova,AI Engineer,Delhi,1568541
TechNova,Full Stack Developer,Bangalore,1144581
TechNova,Prompt Engineer,Pune,1658309
AI-Flow,Data Scientist,Pune,2103007
AI-Flow,Full Stack Developer,Hyderabad,2159709
TechNova,AI Engineer,Remote,1194599
DataLogic,Data Scientist,Mumbai,939254
CloudScale,Data Scientist,Mumbai,1914531
TechNova,Data Scientist,Mumbai,1580263
DeepSolutions,Full Stack Developer,Pune,1886973
CloudScale,Data Scientist,Mumbai,1845164
TechNova,Data Scientist,Mumbai,1867920
AI-Flow,Full Stack Developer,Mumbai,1244657
DataLogic,Backend Engineer,Mumbai,1831140
DataLogic,Full Stack Developer,Mumbai,1453994
DeepSolutions,Backend Engineer,Hyderabad,1353445
DataLogic,Data Scientist,Pune,1448336
AI-Flow,Prompt Engineer,Mumbai,1936895
AI-Flow,Data Scientist,Hyderabad,2318231
DataLogic,Full Stack Developer,Delhi,1270588
CloudScale,Data Scientist,Delhi,1333469
DeepSolutions,AI Engineer,Delhi,604486
CloudScale,Prompt Engineer,Delhi,978339
TechNova,Data Scientist,Hyderabad,2186178
CloudScale,AI Engineer,Hyderabad,1927630
DataLogic,Prompt Engineer,Pune,1740971
AI-Flow,Data Scientist,Hyderabad,1530212
AI-Flow,Prompt Engineer,Mumbai,2101207
TechNova,Prompt Engineer,Remote,977987
DeepSolutions,Backend Engineer,Mumbai,823228
DeepSolutions,Prompt Engineer,Mumbai,2033082
CloudScale,Full Stack Developer,Pune,1577854
DeepSolutions,Prompt Engineer,Pune,1500382
TechNova,Data Scientist,Hyderabad,1420810
AI-Flow,Data Scientist,Pune,1349756
AI-Flow,Prompt Engineer,Remote,1725943
DataLogic,Prompt Engineer,Delhi,2492448
DataLogic,Backend Engineer,Pune,777364
DeepSolutions,Data Scientist,Bangalore,2386345
AI-Flow,Backend Engineer,Remote,2031301
AI-Flow,AI Engineer,Bangalore,1701070
DataLogic,Full Stack Developer,Delhi,1760464
DeepSolutions,Backend Engineer,Hyderabad,1378354
DeepSolutions,Prompt Engineer,Delhi,1201188
TechNova,AI Engineer,Hyderabad,1144665
DataLogic,Data Scientist,Remote,1367771
CloudScale,Data Scientist,Hyderabad,2476973
DataLogic,Prompt Engineer,Remote,914826
AI-Flow,Full Stack Developer,Pune,2160363
DataLogic,Full Stack Developer,Delhi,725576
AI-Flow,Full Stack Developer,Mumbai,1345187
DataLogic,Prompt Engineer,Hyderabad,730624
TechNova,Prompt Engineer,Remote,611307
CloudScale,Prompt Engineer,Remote,2445072
CloudScale,Prompt Engineer,Remote,1557820
CloudScale,Data Scientist,Bangalore,1353408
AI-Flow,Full Stack Developer,Pune,716703
TechNova,Data Scientist,Remote,821748
AI-Flow,AI Engineer,Mumbai,2168963
DataLogic,Full Stack Developer,Hyderabad,1154526
TechNova,Full Stack Developer,Bangalore,1647873
DataLogic,AI Engineer,Hyderabad,1511426
DeepSolutions,Backend Engineer,Hyderabad,1613850
CloudScale,Full Stack Developer,Pune,1824731
AI-Flow,Prompt Engineer,Hyderabad,1070410
CloudScale,Data Scientist,Bangalore,1839520
DeepSolutions,AI Engineer,Hyderabad,890848
DataLogic,AI Engineer,Mumbai,1517856
TechNova,Prompt Engineer,Mumbai,618233
CloudScale,Prompt Engineer,Remote,2172118
DataLogic,Prompt Engineer,Mumbai,1398140
DataLogic,Full Stack Developer,Remote,1017104
AI-Flow,Backend Engineer,Remote,1723861
CloudScale,Full Stack Developer,Pune,2385571
DeepSolutions,Data Scientist,Pune,2440344
AI-Flow,Prompt Engineer,Pune,1242016
AI-Flow,Backend Engineer,Pune,963941
AI-Flow,AI Engineer,Hyderabad,2153991
AI-Flow,Backend Engineer,Pune,1810989
DeepSolutions,Full Stack Developer,Remote,2063549
TechNova,Prompt Engineer,Mumbai,2243292
TechNova,Prompt Engineer,Bangalore,1535615
AI-Flow,Data Scientist,Delhi,1828255
AI-Flow,Full Stack Developer,Pune,2006449
DeepSolutions,Full Stack Developer,Hyderabad,876445
AI-Flow,Prompt Engineer,Hyderabad,1426934
DeepSolutions,Prompt Engineer,Delhi,2100249
AI-Flow,AI Engineer,Hyderabad,1971584
CloudScale,Full Stack Developer,Bangalore,1157970
AI-Flow,Backend Engineer,Mumbai,1630230
TechNova,Prompt Engineer,Mumbai,1997513
TechNova,Data Scientist,Hyderabad,2114120
DeepSolutions,Backend Engineer,Bangalore,2312170
AI-Flow,Full Stack Developer,Mumbai,618423
AI-Flow,AI Engineer,Pune,951817
CloudScale,AI Engineer,Bangalore,2072960
CloudScale,Data Scientist,Remote,1516054
CloudScale,Data Scientist,Remote,1649938
DeepSolutions,Prompt Engineer,Hyderabad,1746383
DeepSolutions,Full Stack Developer,Mumbai,1613821
DeepSolutions,Backend Engineer,Hyderabad,756952
DataLogic,AI Engineer,Hyderabad,1020819
AI-Flow,Data Scientist,Remote,1440462
AI-Flow,Data Scientist,Mumbai,2447308
AI-Flow,AI Engineer,Hyderabad,2473205
AI-Flow,AI Engineer,Delhi,1580251
CloudScale,Data Scientist,Bangalore,2441108
TechNova,AI Engineer,Mumbai,1651229
TechNova,Backend Engineer,Mumbai,1159491
AI-Flow,Data Scientist,Delhi,2408456
TechNova,Prompt Engineer,Pune,2197803
CloudScale,Full Stack Developer,Pune,1117041
TechNova,Backend Engineer,Pune,1005542
DeepSolutions,Prompt Engineer,Delhi,1570900
DataLogic,AI Engineer,Pune,1238457
DeepSolutions,Prompt Engineer,Delhi,1144233
DeepSolutions,Prompt Engineer,Remote,2334829
DeepSolutions,AI Engineer,Pune,1136817
TechNova,Prompt Engineer,Hyderabad,1434033
AI-Flow,Data Scientist,Hyderabad,1721123
DataLogic,AI Engineer,Remote,1619066
TechNova,Prompt Engineer,Hyderabad,1343054
AI-Flow,AI Engineer,Mumbai,602691
CloudScale,AI Engineer,Mumbai,1070053
AI-Flow,Data Scientist,Mumbai,682343
DataLogic,Backend Engineer,Bangalore,1046803
AI-Flow,AI Engineer,Bangalore,1100077
AI-Flow,AI Engineer,Mumbai,1165038
CloudScale,Backend Engineer,Delhi,1590528
DeepSolutions,Data Scientist,Hyderabad,2048373
AI-Flow,AI Engineer,Bangalore,1938422
DeepSolutions,Data Scientist,Bangalore,1863329
AI-Flow,Prompt Engineer,Mumbai,936997
DeepSolutions,Full Stack Developer,Hyderabad,1101793
AI-Flow,Data Scientist,Hyderabad,717255
AI-Flow,AI Engineer,Delhi,1546744
AI-Flow,Data Scientist,Remote,1596290
AI-Flow,Prompt Engineer,Remote,1893371
DeepSolutions,AI Engineer,Pune,1016812
TechNova,AI Engineer,Mumbai,905668
CloudScale,AI Engineer,Delhi,1775932
AI-Flow,AI Engineer,Delhi,1066028
CloudScale,AI Engineer,Mumbai,1289861
DataLogic,Data Scientist,Remote,2059245
DataLogic,Backend Engineer,Pune,2063832
TechNova,Data Scientist,Delhi,938828
TechNova,Backend Engineer,Bangalore,1792557
DeepSolutions,Backend Engineer,Remote,2303502
DataLogic,Data Scientist,Hyderabad,942181
TechNova,Data Scientist,Mumbai,2454833
TechNova,Data Scientist,Delhi,2083776
CloudScale,Prompt Engineer,Remote,2260714
DeepSolutions,Backend Engineer,Delhi,2294247
AI-Flow,AI Engineer,Delhi,1399672
CloudScale,Prompt Engineer,Bangalore,1561202
DeepSolutions,Prompt Engineer,Bangalore,1757405
TechNova,Data Scientist,Delhi,856046
DataLogic,Full Stack Developer,Hyderabad,1533797
AI-Flow,Data Scientist,Pune,1233750
AI-Flow,Full Stack Developer,Mumbai,1102724
AI-Flow,AI Engineer,Delhi,2015757
TechNova,AI Engineer,Bangalore,1618444
AI-Flow,Backend Engineer,Remote,2405094
DataLogic,Prompt Engineer,Bangalore,2137201
TechNova,Backend Engineer,Mumbai,2081216
DeepSolutions,Prompt Engineer,Bangalore,1320501
CloudScale,Data Scientist,Hyderabad,2083695
DataLogic,Full Stack Developer,Hyderabad,617106
AI-Flow,Data Scientist,Remote,1915294
DeepSolutions,Backend Engineer,Mumbai,1391354
AI-Flow,Backend Engineer,Hyderabad,1699359
CloudScale,AI Engineer,Delhi,930683
DeepSolutions,Backend Engineer,Bangalore,1489909
TechNova,Data Scientist,Pune,2363659
CloudScale,Prompt Engineer,Mumbai,879072
DataLogic,Prompt Engineer,Pune,807344
CloudScale,Data Scientist,Bangalore,1170309
DeepSolutions,Backend Engineer,Bangalore,637233
TechNova,Backend Engineer,Delhi,2203649
DataLogic,Backend Engineer,Remote,929756
DeepSolutions,Full Stack Developer,Bangalore,2098147
AI-Flow,Full Stack Developer,Bangalore,1342782
AI-Flow,Backend Engineer,Hyderabad,2039607
TechNova,AI Engineer,Mumbai,1248046
DeepSolutions,Full Stack Developer,Remote,2415387
DataLogic,AI Engineer,Mumbai,2331382
DataLogic,Full Stack Developer,Bangalore,1293960
TechNova,AI Engineer,Bangalore,1640769
TechNova,Full Stack Developer,Delhi,1698347
TechNova,Data Scientist,Mumbai,2463180
DeepSolutions,Full Stack Developer,Remote,2107829
CloudScale,Full Stack Developer,Delhi,2215384
DeepSolutions,Data Scientist,Remote,663439
CloudScale,Full Stack Developer,Hyderabad,1529082
CloudScale,Data Scientist,Bangalore,981574
AI-Flow,Data Scientist,Bangalore,1747897
TechNova,Prompt Engineer,Hyderabad,878868
DeepSolutions,Backend Engineer,Mumbai,2421518
CloudScale,Data Scientist,Remote,1860850
DeepSolutions,Backend Engineer,Pune,617933
DataLogic,Backend Engineer,Remote,992076
AI-Flow,Full Stack Developer,Delhi,1141703
CloudScale,AI Engineer,Remote,1290631
AI-Flow,Prompt Engineer,Pune,1678314
AI-Flow,Backend Engineer,Hyderabad,2304686
DeepSolutions,Data Scientist,Mumbai,1620960
DataLogic,AI Engineer,Pune,894857
DeepSolutions,Backend Engineer,Mumbai,1268638
AI-Flow,Full Stack Developer,Delhi,1718138
DeepSolutions,Full Stack Developer,Hyderabad,2073219
TechNova,Backend Engineer,Hyderabad,692854
TechNova,Backend Engineer,Hyderabad,2113793
DataLogic,Prompt Engineer,Pune,1448634
CloudScale,Data Scientist,Hyderabad,2190257
DeepSolutions,Full Stack Developer,Hyderabad,2106635
TechNova,Backend Engineer,Remote,1191974
DataLogic,Data Scientist,Mumbai,2057860
DeepSolutions,Prompt Engineer,Pune,2459091
DataLogic,Backend Engineer,Pune,1130063
TechNova,Full Stack Developer,Mumbai,609127
TechNova,AI Engineer,Hyderabad,733256
AI-Flow,Backend Engineer,Pune,1806025
AI-Flow,AI Engineer,Hyderabad,1470875
DataLogic,Prompt Engineer,Bangalore,684096
CloudScale,Full Stack Developer,Hyderabad,2196024
CloudScale,Data Scientist,Delhi,1769877
AI-Flow,Full Stack Developer,Mumbai,1721554
DeepSolutions,AI Engineer,Pune,2431373
TechNova,Data Scientist,Hyderabad,1637201
DeepSolutions,Full Stack Developer,Pune,2322571
AI-Flow,Backend Engineer,Mumbai,1023811
AI-Flow,Full Stack Developer,Remote,1731223
CloudScale,Data Scientist,Bangalore,1697482
CloudScale,Backend Engineer,Pune,1692106
TechNova,Data Scientist,Hyderabad,1422558
DeepSolutions,Full Stack Developer,Delhi,2012083
CloudScale,Full Stack Developer,Pune,1883872
CloudScale,Full Stack Developer,Bangalore,672685
TechNova,AI Engineer,Hyderabad,1204426
AI-Flow,Prompt Engineer,Delhi,1577649
CloudScale,Full Stack Developer,Remote,1852662
DataLogic,Full Stack Developer,Bangalore,1833163
AI-Flow,Full Stack Developer,Bangalore,1748626
DataLogic,Backend Engineer,Pune,773226
DeepSolutions,Backend Engineer,Pune,1666867
CloudScale,Prompt Engineer,Hyderabad,2128443
CloudScale,Backend Engineer,Mumbai,925468
CloudScale,Backend Engineer,Remote,1499545
DataLogic,Backend Engineer,Bangalore,1046366
AI-Flow,AI Engineer,Hyderabad,1820668
DeepSolutions,Prompt Engineer,Delhi,925706
TechNova,AI Engineer,Delhi,1579851
CloudScale,Prompt Engineer,Remote,1498848
TechNova,Prompt Engineer,Bangalore,2299398
AI-Flow,Backend Engineer,Hyderabad,2096255
TechNova,Prompt Engineer,Remote,1632606
AI-Flow,Backend Engineer,Mumbai,2035206
TechNova,Backend Engineer,Bangalore,1786994
TechNova,Backend Engineer,Bangalore,1574034
DataLogic,Full Stack Developer,Hyderabad,628550
TechNova,Backend Engineer,Remote,2092971
CloudScale,Backend Engineer,Mumbai,2412728
TechNova,Prompt Engineer,Remote,2102689
DeepSolutions,Prompt Engineer,Bangalore,919525
TechNova,Backend Engineer,Mumbai,1030898
TechNova,Full Stack Developer,Remote,1640078
TechNova,Data Scientist,Bangalore,1138402
TechNova,Backend Engineer,Hyderabad,2241271
AI-Flow,Prompt Engineer,Bangalore,2377890
AI-Flow,Data Scientist,Mumbai,1172333
CloudScale,AI Engineer,Hyderabad,1845199
AI-Flow,Backend Engineer,Remote,999475
DataLogic,Full Stack Developer,Mumbai,1605723
DataLogic,Data Scientist,Mumbai,1660884
DataLogic,AI Engineer,Bangalore,640030
DataLogic,Full Stack Developer,Bangalore,688585
CloudScale,AI Engineer,Remote,2363522
AI-Flow,AI Engineer,Delhi,1193270
AI-Flow,AI Engineer,Delhi,2026974
CloudScale,Full Stack Developer,Remote,832284
DeepSolutions,Prompt Engineer,Bangalore,1836765
CloudScale,Prompt Engineer,Delhi,1621408
TechNova,Full Stack Developer,Pune,1173789
DeepSolutions,Prompt Engineer,Hyderabad,703862
TechNova,Data Scientist,Bangalore,2269862
CloudScale,Full Stack Developer,Hyderabad,2132459
DataLogic,Full Stack Developer,Mumbai,1842461
DataLogic,Data Scientist,Bangalore,828004
DataLogic,Prompt Engineer,Pune,2317803
DataLogic,Backend Engineer,Hyderabad,1192036
DeepSolutions,Prompt Engineer,Delhi,1640275
CloudScale,Full Stack Developer,Hyderabad,710708
DeepSolutions,Backend Engineer,Pune,732005
TechNova,Full Stack Developer,Delhi,1133294
TechNova,Prompt Engineer,Delhi,705907
CloudScale,Prompt Engineer,Remote,853994
AI-Flow,AI Engineer,Pune,1902856
DataLogic,AI Engineer,Mumbai,1814800
AI-Flow,Prompt Engineer,Pune,2068103
CloudScale,Prompt Engineer,Bangalore,1761967
DeepSolutions,Data Scientist,Mumbai,1158025
DeepSolutions,AI Engineer,Delhi,2449498
DeepSolutions,Backend Engineer,Pune,1461408
TechNova,Full Stack Developer,Bangalore,1524973
DataLogic,AI Engineer,Delhi,692257
AI-Flow,Backend Engineer,Hyderabad,1548603
DeepSolutions,Prompt Engineer,Bangalore,1486585
AI-Flow,Full Stack Developer,Bangalore,1442054
DataLogic,AI Engineer,Bangalore,1203667
TechNova,Data Scientist,Hyderabad,1492782
CloudScale,AI Engineer,Hyderabad,1635243
CloudScale,Full Stack Developer,Mumbai,2236272
DataLogic,Backend Engineer,Bangalore,1424370
TechNova,Full Stack Developer,Remote,1886601
CloudScale,Backend Engineer,Hyderabad,2277575
AI-Flow,Data Scientist,Hyderabad,1009089
DataLogic,Backend Engineer,Hyderabad,1607331
CloudScale,Full Stack Developer,Hyderabad,1372348
DeepSolutions,Backend Engineer,Delhi,2216589
AI-Flow,Full Stack Developer,Bangalore,2387343
CloudScale,AI Engineer,Hyderabad,1351459
DataLogic,Full Stack Developer,Bangalore,1165229
CloudScale,Data Scientist,Remote,2478852
DeepSolutions,Data Scientist,Pune,1344052
TechNova,Full Stack Developer,Bangalore,611849
CloudScale,Full Stack Developer,Pune,2377748
CloudScale,Data Scientist,Bangalore,1789526
TechNova,Backend Engineer,Pune,1139316
AI-Flow,Data Scientist,Bangalore,964436
AI-Flow,Prompt Engineer,Remote,852857
AI-Flow,Data Scientist,Bangalore,778797
DataLogic,Data Scientist,Pune,1467214
CloudScale,Data Scientist,Pune,1146534
TechNova,Full Stack Developer,Delhi,1377469
DeepSolutions,AI Engineer,Bangalore,1533208
AI-Flow,Backend Engineer,Bangalore,1175698
AI-Flow,Backend Engineer,Hyderabad,1923935
CloudScale,Full Stack Developer,Pune,2175369
DataLogic,Prompt Engineer,Hyderabad,2387814
CloudScale,AI Engineer,Mumbai,1506653
DeepSolutions,AI Engineer,Mumbai,1537407
AI-Flow,Data Scientist,Bangalore,834639
AI-Flow,Full Stack Developer,Pune,2484734
DataLogic,AI Engineer,Mumbai,797653
DeepSolutions,Data Scientist,Mumbai,1606849
DeepSolutions,Full Stack Developer,Hyderabad,692443
DeepSolutions,AI Engineer,Mumbai,2392659
TechNova,Prompt Engineer,Delhi,714773
DeepSolutions,Prompt Engineer,Remote,1852326
CloudScale,AI Engineer,Delhi,1867765
DataLogic,Full Stack Developer,Hyderabad,2323387
DataLogic,AI Engineer,Pune,1584561
AI-Flow,Prompt Engineer,Mumbai,1643939
CloudScale,AI Engineer,Hyderabad,1912236
AI-Flow,Backend Engineer,Pune,1748862
DeepSolutions,Prompt Engineer,Bangalore,1116830
CloudScale,AI Engineer,Hyderabad,1129819
DeepSolutions,Full Stack Developer,Delhi,2091542
DeepSolutions,Prompt Engineer,Mumbai,1352483
DataLogic,Data Scientist,Remote,2189667
CloudScale,Full Stack Developer,Pune,2351422
CloudScale,AI Engineer,Bangalore,1505883
TechNova,Full Stack Developer,Delhi,2251859
DataLogic,Backend Engineer,Hyderabad,2307836
TechNova,AI Engineer,Remote,1671288
CloudScale,Prompt Engineer,Pune,1963796
CloudScale,Prompt Engineer,Delhi,1487716
DataLogic,Prompt Engineer,Delhi,2206443
TechNova,Full Stack Developer,Hyderabad,1821468
DeepSolutions,Full Stack Developer,Bangalore,1552258
AI-Flow,Data Scientist,Mumbai,1933693
TechNova,Prompt Engineer,Bangalore,2145479
AI-Flow,Prompt Engineer,Pune,2053043
AI-Flow,Prompt Engineer,Hyderabad,1405793
AI-Flow,AI Engineer,Remote,1088475
AI-Flow,Data Scientist,Bangalore,768763
AI-Flow,Data Scientist,Bangalore,820653
DataLogic,Backend Engineer,Pune,1356082
DataLogic,Data Scientist,Delhi,2251313
AI-Flow,Backend Engineer,Remote,2267473
TechNova,Prompt Engineer,Hyderabad,1606796
DeepSolutions,Backend Engineer,Hyderabad,2082319
TechNova,Backend Engineer,Remote,1230895
DataLogic,Data Scientist,Bangalore,2348175
DataLogic,Data Scientist,Remote,2157693
DeepSolutions,AI Engineer,Pune,1546991
DeepSolutions,AI Engineer,Bangalore,2486470
AI-Flow,Backend Engineer,Pune,1716291
DeepSolutions,Prompt Engineer,Remote,1827375
DeepSolutions,Prompt Engineer,Delhi,2314979
CloudScale,Backend Engineer,Mumbai,1173705
DeepSolutions,AI Engineer,Mumbai,1431421
CloudScale,AI Engineer,Pune,1666700
